recording_id,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23
987f05fda,0.93912172,0.105483008,0.075487732,0.37604208,0.040391598,0.35016946,0.020897228,0.11507062,0.16478294,0.085279608,0.029176856,0.032712584,0.035471774,0.024838093,0.066407752,0.036171318,0.0796782,0.043730692,0.02166195,0.05794267,0.09367693,0.028867354,0.098390126,0.087852168
988292ebb,0.12867634,0.086405552,0.43451248,0.73474836,0.09033282,0.10075866,0.062792748,0.1481242,0.051021576,0.151121092,0.055582016,0.184548366,0.41441708,0.04059244,0.037141532,0.09111181,0.176076388,0.181503772,0.126871372,0.06072022,0.07728796,0.075054216,0.14804658,0.28633
988478ecb,0.1576811,0.76235504,0.12049724,0.35086914,0.04520581,0.0904667,0.128724348,0.43181668,0.167475986,0.29576848,0.053789044,0.10792675,0.17547398,0.06632414,0.53421994,0.10888384,0.15373074,0.137277448,0.1120646,0.045761782,0.142041468,0.1121409,0.07443344,0.24524944
98972d68b,0.07119252,0.63638696,0.1358914,0.6433726,0.058081532,0.3271672,0.03125295,0.24916262,0.059827966,0.144293452,0.020012985,0.14440064,0.31780074,0.0522224,0.1191936,0.4116842,0.118219912,0.092362236,0.06626864,0.031435096,0.11978344,0.112515306,0.038229272,0.080126596
98a5002b7,0.25056234,0.76706296,0.064806688,0.358941,0.04122558,0.137202012,0.17559722,0.10550902,0.094443136,0.76251612,0.25568126,0.14251498,0.073425996,0.072138316,0.073735106,0.036374322,0.072362268,0.43071174,0.0741495,0.181432068,0.09639096,0.090443564,0.14897848,0.189299046
98a98a4b9,0.06214684,0.07760443,0.068050068,0.57930788,0.180534792,0.06908264,0.024642059,0.166430926,0.082577466,0.020586346,0.072997344,0.0645749,0.18406608,0.11195958,0.065936708,0.048133066,0.60604692,0.3975062,0.046547986,0.051739556,0.032566,0.07603158,0.06402116,0.06496116
98cdab3e2,0.071945686,0.1455265,0.032995326,0.08701238,0.051836514,0.051983356,0.102450872,0.80057612,0.048122072,0.042957806,0.063542526,0.57671948,0.037905592,0.043884752,0.036834536,0.039690154,0.024655336,0.052646064,0.063355744,0.09026894,0.14253258,0.0601871,0.045505684,0.20486376
98f6cb2de,0.89052886,0.07907526,0.020574454,0.52464232,0.150487768,0.3361587,0.139417088,0.2461169,0.059852934,0.076157426,0.05179755,0.05284586,0.64379692,0.1027921,0.081678808,0.041374504,0.09504233,0.05877412,0.058371968,0.041472578,0.06716588,0.04648072,0.074200892,0.26801034
99218e927,0.05388916,0.12985618,0.026083684,0.50653572,0.07203686,0.096802724,0.021234854,0.056476914,0.018417822,0.043413806,0.028417248,0.042145222,0.84244766,0.029586988,0.1049354,0.060217934,0.035155576,0.088981556,0.22150118,0.027684358,0.032834304,0.04538374,0.021597528,0.10354218
995c22165,0.063775634,0.034060538,0.03869057,0.5234868,0.061921764,0.03622847,0.07508986,0.8333532,0.04419507,0.079786426,0.051056814,0.85543194,0.10656997,0.024863228,0.07142055,0.059461666,0.13278699,0.193429028,0.060364288,0.063119316,0.12108016,0.0252353,0.058720272,0.07083214
9981dc289,0.061291074,0.08193028,0.021660686,0.72882414,0.0822506,0.047669672,0.10953012,0.7551016,0.05908092,0.10844233,0.020023748,0.150183094,0.13707544,0.02424581,0.08188292,0.3669592,0.04009596,0.10599342,0.13462296,0.035224146,0.17773062,0.067124868,0.054830944,0.9650324
9989e1bf7,0.102033854,0.048964528,0.045927882,0.36829272,0.07506408,0.058803028,0.04148106,0.66364666,0.055332912,0.171597468,0.085084236,0.26142314,0.14102453,0.032421026,0.162946248,0.0747188,0.42270922,0.15699396,0.048104322,0.04062082,0.24928336,0.03352372,0.148585748,0.12477862
9999f1a89,0.12355182,0.037124466,0.2469884,0.72203146,0.034937864,0.30229072,0.018173018,0.11618682,0.25875412,0.055484354,0.02540871,0.06169939,0.1654294,0.039007664,0.1263445,0.082499474,0.068607468,0.04982186,0.14937962,0.21809642,0.13056736,0.04758316,0.10916295,0.031514892
99ad98e91,0.06047886,0.096378226,0.028001326,0.29323508,0.10075014,0.52568774,0.056568844,0.083653956,0.045880622,0.06316974,0.05101846,0.090466404,0.8627002,0.039858436,0.028705684,0.038600206,0.07160235,0.09341264,0.5945179,0.062364996,0.0306943,0.07558726,0.119183468,0.30072598
99c73bf89,0.096001386,0.04367306,0.111705946,0.71573554,0.06027502,0.32916594,0.068704628,0.110896646,0.0754378,0.14121482,0.063500524,0.118300188,0.068794208,0.069908726,0.040275392,0.5753818,0.16126048,0.1949044,0.059832584,0.120409548,0.34349158,0.055825872,0.18136487,0.2017737
9a06dc729,0.2335122,0.087206716,0.03609502,0.4095842,0.044420392,0.119029426,0.036348044,0.32201622,0.012695444,0.10577602,0.028356278,0.04876922,0.8688208,0.018229243,0.054060488,0.050000436,0.042368728,0.08889074,0.132544028,0.02537222,0.03911705,0.041197782,0.019528434,0.2262199
9a13bb065,0.09009006,0.032237976,0.08589082,0.31307076,0.076749814,0.32709518,0.10023005,0.094106352,0.06142987,0.39284926,0.07199696,0.24447762,0.064444828,0.05169276,0.79450616,0.6509464,0.151620174,0.173816228,0.05922682,0.058852506,0.13303936,0.03971278,0.072918654,0.13859123
9a28952a9,0.065896964,0.040230876,0.010680103,0.36778904,0.034875438,0.081538392,0.036127818,0.0948051,0.026256066,0.042148092,0.023225349,0.06046673,0.47090836,0.035835374,0.022442448,0.028320908,0.0485311,0.065296036,0.816856,0.093685328,0.019343081,0.055843616,0.049054572,0.94596748
9a447ded0,0.3045426,0.059743648,0.041566652,0.4805851,0.11638542,0.6065174,0.18042425,0.4035744,0.098785848,0.086399066,0.07559296,0.04774166,0.26302628,0.03289484,0.029585668,0.049074524,0.04677949,0.089797974,0.048131692,0.1182985,0.05542244,0.05582584,0.04100392,0.186044348
9a7d598ce,0.13818378,0.11434381,0.1096615,0.68885532,0.1295266,0.25615118,0.095758408,0.174825608,0.15857964,0.37925674,0.07517696,0.199658572,0.092884088,0.088633334,0.29361494,0.52668472,0.16651996,0.10903494,0.20885384,0.08154769,0.139292312,0.14922236,0.28437818,0.25311504
9a8f6735d,0.04796062,0.081952024,0.030449152,0.25161278,0.07337647,0.011810454,0.030929976,0.083805066,0.041378992,0.93457746,0.038607686,0.070626,0.09450509,0.034126986,0.038792748,0.02342737,0.06384182,0.6092032,0.04563255,0.021636203,0.6423028,0.04562296,0.015455536,0.085191464
9a903791d,0.09262774,0.031367868,0.03199474,0.163048292,0.072548926,0.29486136,0.03221746,0.089805556,0.02358169,0.044472564,0.03523782,0.062373644,0.041317872,0.049574816,0.8499507,0.49616886,0.022183268,0.018251115,0.466095,0.02951908,0.068086386,0.1046102,0.040245106,0.4217835
9aaaedb65,0.46257228,0.028110978,0.020518618,0.05353794,0.076070506,0.026694944,0.040194708,0.046786386,0.07817338,0.048209888,0.02485919,0.011073305,0.119359326,0.023934841,0.013669962,0.035990412,0.01559344,0.082108868,0.10303702,0.015991882,0.007477678,0.028588,0.009888534,0.9832766
9af4e926d,0.017519962,0.033184764,0.010075347,0.09409362,0.02763035,0.032584056,0.014162504,0.057351184,0.03496269,0.06177497,0.016681114,0.013395096,0.036384272,0.030653172,0.031938366,0.015442794,0.64015694,0.95655088,0.048414726,0.017241086,0.1122354,0.047628068,0.13473474,0.034424784
9b04cb537,0.02192018,0.13346794,0.951943,0.17688258,0.022322349,0.32360862,0.05029168,0.091601926,0.02532518,0.0569455,0.012790969,0.030249744,0.034973234,0.031965634,0.039285732,0.04421166,0.03415614,0.030298818,0.02174381,0.018037618,0.041601374,0.045383406,0.04092658,0.168131888
9b166a820,0.9212967,0.062589508,0.043580374,0.113195168,0.03057552,0.020845556,0.023254176,0.037156338,0.29110264,0.051674354,0.020043242,0.027808404,0.05661138,0.033918654,0.02796103,0.0303908,0.015465648,0.03231085,0.21984044,0.031551444,0.014937754,0.032946264,0.04780288,0.017448041
9b2b0d92a,0.030993068,0.04826964,0.063278484,0.12190354,0.06358442,0.25176756,0.12283232,0.044567516,0.074986452,0.036422476,0.18171998,0.10595984,0.059227086,0.041599524,0.085192728,0.9644406,0.4498457,0.27764554,0.053609794,0.1008029,0.039058304,0.039650866,0.167332912,0.17906308
9b404af94,0.02821533,0.03624298,0.013551235,0.25516816,0.074459886,0.015392872,0.07167719,0.83834134,0.016722533,0.041974952,0.090240986,0.4741232,0.092506874,0.016827864,0.102213108,0.40360784,0.008476456,0.047759426,0.045166958,0.037356588,0.058788968,0.02500884,0.026312778,0.19364684
9b6882579,0.083276392,0.25171974,0.0962666,0.58673592,0.039478878,0.11142408,0.175396728,0.075749088,0.069549024,0.49858628,0.12606839,0.20407892,0.115811228,0.053370732,0.086789506,0.14562211,0.67444354,0.167307592,0.12624304,0.1877175,0.0627079,0.40666528,0.18924354,0.2205131
9bbe1050a,0.32110854,0.8696976,0.058595848,0.4326596,0.047541782,0.13782916,0.090932476,0.090511156,0.22246344,0.52368956,0.12712732,0.0881369,0.22453832,0.06954718,0.04153817,0.05112376,0.02514132,0.13885772,0.059853428,0.08257996,0.091266888,0.142997968,0.056855952,0.2196245
9be1aaa1a,0.08020576,0.037087414,0.022802982,0.61453008,0.040787706,0.044490064,0.049102176,0.75681706,0.060717016,0.05340349,0.035728002,0.10086739,0.07944833,0.16571328,0.07954752,0.6447364,0.2299835,0.15121918,0.081040884,0.060282946,0.4725276,0.0436584,0.05634922,0.40795756
9c1b276aa,0.132688248,0.052806438,0.14201386,0.65009232,0.03959056,0.109564328,0.082986254,0.169633626,0.0691782,0.82529544,0.132807732,0.100810648,0.162271452,0.041426482,0.058494866,0.07549412,0.071332992,0.099517084,0.053719264,0.052532614,0.21105326,0.037176188,0.08744384,0.17558386
9c63c471e,0.20203286,0.086226868,0.13330138,0.83090848,0.09959596,0.20762396,0.097257948,0.09230956,0.078841292,0.067170656,0.09046805,0.047492028,0.162993288,0.054036272,0.086125494,0.1061291,0.066878652,0.06523496,0.13158142,0.193007946,0.057467354,0.067138016,0.061381412,0.089331066
9c6c3078b,0.07160694,0.020893028,0.07043429,0.26349094,0.058235234,0.13515036,0.030517296,0.099161226,0.034229534,0.080255688,0.032296658,0.079410964,0.0250562,0.1338327,0.7927522,0.9419363,0.024682264,0.048931044,0.12179153,0.06907149,0.09791118,0.038876146,0.039169848,0.037546858
9c9532135,0.0714353,0.082204324,0.6910524,0.50178976,0.08163318,0.042408716,0.031508008,0.15671873,0.038291022,0.05251776,0.028528208,0.08478933,0.49240332,0.03050652,0.030457204,0.06563988,0.0937734,0.11979508,0.035141194,0.034010682,0.059516484,0.046809876,0.12672308,0.10113976
9d3024eb7,0.048028224,0.069655996,0.022051598,0.6531834,0.093929232,0.041038716,0.022818678,0.111042666,0.05733264,0.05319519,0.012522696,0.024428034,0.4100338,0.9359,0.056195266,0.022333716,0.11557138,0.025710422,0.069332076,0.016947216,0.031966126,0.07801956,0.01546615,0.22202074
9d8605c28,0.16220597,0.09317018,0.051907992,0.2895477,0.069762504,0.07186839,0.102893854,0.45962204,0.076338374,0.021908612,0.08165134,0.47848248,0.12099421,0.01888508,0.27706624,0.08620688,0.074441416,0.52960468,0.0441237,0.11496058,0.44388246,0.08210848,0.13646438,0.19130854
9db1e12eb,0.076350016,0.04748852,0.012281872,0.089345252,0.056335914,0.083469552,0.016075978,0.05983164,0.013071624,0.015948984,0.017768172,0.023127926,0.03608197,0.041348916,0.8308979,0.020081803,0.005926046,0.013691742,0.11432908,0.009000186,0.030248734,0.2128375,0.027799758,0.038595388
9e6fa9cc3,0.019879308,0.05226469,0.04078538,0.174876952,0.069998736,0.0098442,0.07456268,0.78919906,0.023279486,0.05589384,0.059755564,0.53503522,0.081028128,0.01196509,0.08623414,0.036341446,0.004592328,0.052162552,0.047735068,0.039646562,0.03717956,0.038866798,0.023210393,0.16307547
9ef5ebefb,0.14514389,0.08708,0.037626726,0.64147006,0.05757906,0.15776652,0.025659522,0.090874184,0.8712296,0.07138933,0.085267,0.10568596,0.83550988,0.0402673,0.11260348,0.06174786,0.098213506,0.046915722,0.47588744,0.108603072,0.11015022,0.12311122,0.101875794,0.05883772
9f1559080,0.106727468,0.4933956,0.020154308,0.53011088,0.092954296,0.05429922,0.03548609,0.17232194,0.03965312,0.10049783,0.03555628,0.037378352,0.5847342,0.03817116,0.072081316,0.03530448,0.27150828,0.11008762,0.06645068,0.029749656,0.11960392,0.092070354,0.0452077,0.1587384
9f205efc1,0.090458244,0.17734128,0.043311704,0.59835516,0.12441156,0.162322212,0.017424342,0.08468604,0.095997596,0.6471722,0.037897276,0.080444294,0.2163649,0.073633886,0.060460054,0.035703958,0.071961414,0.05741061,0.098825712,0.012164698,0.073920994,0.25017614,0.083677406,0.0259004
9f6779027,0.08838978,0.079693932,0.045489564,0.63437566,0.05569986,0.050464856,0.2405479,0.34460698,0.101284874,0.151060474,0.099635774,0.83533592,0.10372646,0.036898234,0.067579794,0.06091008,0.35912314,0.3780691,0.085748314,0.08980009,0.165624272,0.03385374,0.11709958,0.35793786
9f96615ec,0.067397254,0.033063046,0.098488874,0.3670484,0.076349514,0.34168748,0.26204656,0.30231752,0.052221846,0.18031232,0.144247412,0.2768301,0.15924313,0.031092832,0.081251448,0.15056594,0.05975724,0.23192782,0.14519394,0.040154216,0.7325315,0.083531814,0.191981674,0.2242065
9fb421244,0.28575384,0.024856382,0.010632245,0.21963644,0.044743126,0.058413446,0.052432996,0.054962068,0.070430576,0.042535084,0.031196314,0.022148586,0.80401592,0.04541493,0.0579491,0.054138588,0.020185311,0.03329387,0.5477186,0.025114736,0.024202362,0.045451676,0.016320186,0.10752572
9fd5ad403,0.055678796,0.07473786,0.817932,0.36019692,0.033954368,0.07490734,0.037687308,0.094555252,0.0770459,0.066073036,0.02578919,0.051682532,0.094476234,0.02716728,0.079015666,0.03960815,0.060412126,0.01619899,0.067322748,0.18947294,0.15651966,0.036131942,0.08988322,0.08083966
9fd63740f,0.070732772,0.13956182,0.03531858,0.50694638,0.08806902,0.071016884,0.12437956,0.25331636,0.10609355,0.1138784,0.043756324,0.18849704,0.18876638,0.14950886,0.11748142,0.14664674,0.54304286,0.36288176,0.114055408,0.07337472,0.26521594,0.058916366,0.16902182,0.12458468
9fe122d66,0.152033746,0.07784065,0.014096976,0.170805932,0.70751024,0.041261498,0.021068579,0.040309986,0.0445177,0.03685264,0.032647326,0.050594688,0.69511232,0.029945186,0.010682585,0.021788958,0.0263581,0.038493348,0.2023594,0.026001778,0.036963886,0.06247268,0.08353237,0.039578384
9fe8291e8,0.0833521,0.03675406,0.14119062,0.83178186,0.039706636,0.18004004,0.044052452,0.16876657,0.052200508,0.118228674,0.10219576,0.082029724,0.1392778,0.052661108,0.036581976,0.13092897,0.051529044,0.07420826,0.13412828,0.047307136,0.95791168,0.04469052,0.108069252,0.15860678
a00e553a7,0.24196556,0.73210344,0.08475288,0.34663052,0.053652006,0.15124298,0.05381182,0.083660972,0.13922832,0.25855188,0.05193358,0.052315086,0.16685286,0.115534652,0.09581454,0.091724956,0.047267708,0.100713908,0.3021837,0.102548588,0.086298006,0.09223056,0.63689208,0.4015399
a06ca8e1a,0.11019299,0.0607446,0.091557574,0.27062582,0.0863342,0.17184222,0.014322056,0.53960952,0.11378748,0.26535,0.9614808,0.046241924,0.042983546,0.057202792,0.099823546,0.029736644,0.09505825,0.175790894,0.049179732,0.129600012,0.2247118,0.064815652,0.096555412,0.74640494
a06e7d997,0.06810934,0.056918352,0.045104188,0.14574225,0.0500667,0.097723568,0.1339208,0.80168666,0.048022894,0.06373399,0.10608914,0.37534356,0.043892202,0.05520018,0.068069934,0.08105849,0.060109652,0.06271582,0.071956254,0.04933598,0.44171186,0.06639061,0.09773282,0.1671963
a081aac16,0.048975694,0.16261004,0.83469086,0.29128664,0.07404432,0.19707856,0.16460484,0.23725204,0.035092134,0.19900918,0.07622487,0.11551618,0.12398181,0.047723984,0.1195482,0.076431346,0.042299312,0.08975866,0.056302356,0.0394525,0.19526984,0.068129194,0.10719055,0.076009494
a0a513e90,0.032456934,0.03809011,0.020068571,0.078529746,0.14430276,0.065127652,0.015472356,0.037983358,0.025006172,0.022174746,0.009036192,0.030417996,0.077669848,0.028578124,0.84302654,0.16405484,0.005030395,0.025277638,0.16334236,0.016687082,0.049603332,0.2184058,0.079514694,0.022304762
a0af37db8,0.15255096,0.24538932,0.3288129,0.5372045,0.116552412,0.3294382,0.20599856,0.161681128,0.08826276,0.20550278,0.094232888,0.14636552,0.15888744,0.047318,0.126082432,0.13065966,0.105100132,0.21474598,0.1564077,0.091175734,0.06868498,0.14996026,0.046562738,0.34688728
a0bd03088,0.052193272,0.032834362,0.051169228,0.209454,0.10479588,0.248689,0.06468024,0.54130946,0.07844516,0.18459694,0.133947492,0.61954432,0.092046524,0.032503146,0.083367324,0.105058228,0.17652788,0.3525141,0.06888473,0.065509928,0.2184848,0.038695204,0.8577208,0.15580722
a0d135df8,0.092815984,0.46605892,0.015771428,0.70103512,0.07558617,0.056199646,0.020719,0.21635414,0.067915326,0.043559628,0.03029899,0.077600074,0.5134752,0.0241059,0.090047306,0.0292678,0.30525958,0.021153796,0.071407164,0.028316056,0.047133458,0.123927474,0.039052104,0.15879484
a0e0e7d8e,0.05804662,0.08460424,0.03167794,0.182081628,0.047603884,0.039383962,0.128718734,0.75068612,0.052037472,0.075276184,0.29435418,0.66882206,0.03937479,0.021058828,0.13516996,0.10962892,0.0672444,0.19794664,0.041224874,0.087629384,0.20125288,0.063466454,0.068897754,0.158818352
a0e8f168b,0.075156068,0.029050324,0.047175316,0.62505826,0.05994029,0.25998726,0.04428387,0.06546196,0.071715934,0.13369756,0.93236828,0.13402616,0.22045494,0.04573477,0.067390484,0.03882741,0.0909505,0.06797322,0.0787227,0.1633098,0.04362441,0.0520908,0.119849526,0.8693121
a11667cfe,0.122075034,0.085552948,0.3372502,0.40042634,0.10887882,0.2477511,0.23961182,0.4942496,0.074158234,0.21454578,0.127284288,0.2973797,0.19530446,0.072757184,0.17788477,0.12791004,0.063503552,0.161746168,0.22686704,0.15548582,0.14412284,0.182865,0.10822906,0.1634505
a1672cfa4,0.063885354,0.048162798,0.039611912,0.3313559,0.049806874,0.10125334,0.06554462,0.9106174,0.0539475,0.11029454,0.07322756,0.185019792,0.05453931,0.024420385,0.100820088,0.34525978,0.21028362,0.064125508,0.070656692,0.050690294,0.21326278,0.067231684,0.073536014,0.08941002
a17318cc7,0.040390316,0.093165774,0.3422128,0.3767706,0.060788572,0.29641966,0.044391206,0.47786116,0.064412426,0.23409276,0.028495294,0.071496594,0.102468848,0.068098908,0.07651874,0.9506108,0.04989358,0.1226386,0.038775062,0.039890978,0.18764689,0.073993116,0.054686528,0.160596014
a1b153c02,0.05884968,0.037062514,0.031315926,0.64177552,0.048136854,0.1089218,0.056081676,0.10887964,0.35957422,0.03321641,0.045988264,0.0372374,0.6813686,0.044192958,0.063028228,0.040195478,0.084821892,0.045476956,0.1600688,0.10225799,0.026386862,0.12917633,0.039029736,0.043147684
a2074e5a7,0.05953027,0.07489379,0.17032874,0.52952958,0.096909928,0.19894073,0.13290677,0.36527112,0.089688926,0.2498316,0.07002837,0.185063588,0.36485026,0.071256548,0.070465606,0.06472952,0.10684754,0.13512361,0.19850704,0.115819406,0.09544654,0.162943614,0.175998152,0.148073
a2315b000,0.07677522,0.032966828,0.335107,0.4434927,0.09964076,0.128338814,0.12462591,0.31918244,0.064694094,0.079731404,0.24777092,0.2849709,0.30446234,0.029531444,0.100359046,0.12342696,0.070280456,0.08575072,0.087996828,0.091416454,0.4043013,0.076130492,0.76570148,0.2800785
a23b9bc99,0.88673028,0.028964874,0.017989706,0.40177994,0.07251258,0.05793423,0.028414878,0.049325228,0.6117516,0.033723208,0.015727816,0.023416314,0.055666006,0.019832084,0.030145082,0.052353024,0.048909246,0.058725672,0.23660464,0.052052348,0.029306206,0.08703729,0.04573014,0.089335596
a2450e293,0.088967752,0.072897404,0.15941872,0.79210568,0.07662826,0.111127568,0.11116826,0.35649872,0.06938792,0.16803943,0.26600576,0.29913828,0.188617874,0.042015036,0.13141619,0.15950778,0.078290892,0.063446868,0.17353537,0.085249352,0.23485114,0.14292506,0.062968952,0.8357131
a26512e4c,0.055555726,0.048858578,0.01259912,0.38448402,0.039800292,0.042884394,0.058100712,0.87086068,0.034975532,0.4237647,0.09243388,0.196695828,0.069030928,0.019101411,0.11835086,0.35713044,0.022817528,0.08308925,0.091791308,0.030425512,0.062047386,0.045498806,0.038186374,0.088588816
a2b02591c,0.115809632,0.13118256,0.13960884,0.822502,0.058056932,0.07985019,0.153885328,0.37541728,0.10208026,0.07192692,0.05080021,0.15412926,0.13454238,0.039076596,0.115907074,0.1776828,0.077074004,0.0378518,0.098702336,0.05623278,0.30772132,0.080242532,0.121694588,0.36909204
a2c012567,0.05794172,0.051107872,0.031808182,0.18134855,0.053091156,0.071953744,0.104560268,0.8586152,0.06706614,0.129305792,0.07585236,0.35835486,0.09063965,0.027365624,0.095349192,0.05536145,0.21400586,0.2474355,0.056684572,0.044608962,0.16690848,0.044461154,0.08568044,0.120201206
a2f2ed8cb,0.07583983,0.016397602,0.029034484,0.10121712,0.5330998,0.78799572,0.055865074,0.134310508,0.077525104,0.02764476,0.29313232,0.056156594,0.5525003,0.072868692,0.030675202,0.14594086,0.034384614,0.036093854,0.061692864,0.040860438,0.026705452,0.05365444,0.034376198,0.685069
a2f85dd14,0.026376086,0.024711808,0.012454291,0.182931448,0.040070736,0.06938845,0.025747884,0.9207898,0.022283067,0.04364152,0.037767724,0.36647726,0.040385216,0.03263677,0.1283755,0.53663226,0.013941454,0.038772106,0.07285152,0.023878358,0.038821322,0.034723794,0.023197388,0.108031928
a2f9ff5f1,0.054899776,0.020367667,0.0293347,0.32090594,0.05329274,0.09380359,0.022607589,0.07320081,0.026698234,0.04841922,0.018186446,0.026763604,0.8737534,0.025868842,0.069087946,0.029401636,0.042379242,0.043209124,0.21091276,0.022533132,0.035199886,0.040132854,0.01702632,0.088108868
a30676283,0.031530532,0.036045486,0.052838576,0.29400234,0.24274044,0.13778553,0.28441252,0.14658824,0.05811991,0.15785318,0.115861248,0.205481,0.18610582,0.089385796,0.27339294,0.2916448,0.029170684,0.07375909,0.103486932,0.047644216,0.37216552,0.057767344,0.9139922,0.56580724
a3086b63a,0.4207018,0.11055916,0.033518534,0.49134446,0.097023606,0.23827806,0.17323148,0.21073906,0.045811788,0.2549482,0.169563032,0.25223682,0.13202004,0.04809013,0.3862535,0.22230424,0.089522386,0.32347068,0.23875788,0.097609234,0.17084888,0.057213544,0.160872972,0.24351942
a30bb0abd,0.10846414,0.095630568,0.03664743,0.4754628,0.0675939,0.32609592,0.070322,0.12289208,0.2306096,0.18219962,0.053209448,0.08011292,0.4302031,0.045577788,0.22970676,0.06110162,0.14110928,0.10696602,0.31522084,0.1030697,0.19503756,0.06993429,0.1005715,0.118217254
a32a658de,0.044268566,0.05048893,0.028409776,0.2203858,0.04714191,0.11161201,0.06296286,0.76659756,0.0699538,0.1203244,0.1179771,0.60188608,0.072543436,0.02464613,0.09115368,0.0671854,0.07999626,0.19657079,0.04642939,0.07052684,0.27013394,0.044837626,0.068329484,0.68019572
a347459e5,0.10224654,0.805497,0.025213758,0.2053423,0.10142188,0.073798496,0.033601124,0.199954534,0.112534428,0.08883836,0.0973422,0.087303572,0.0652091,0.058683246,0.83055974,0.028661814,0.080435968,0.07012164,0.20153098,0.028200326,0.06865921,0.17937226,0.09547596,0.11589822
a34ddf261,0.022402146,0.05178588,0.97529926,0.099256576,0.049317006,0.14225144,0.032082332,0.08773979,0.027093086,0.106248034,0.014810775,0.063344824,0.022177848,0.023871568,0.11746108,0.27598956,0.018308306,0.053779376,0.02528814,0.021351959,0.16042984,0.014968297,0.045500312,0.036837128
a36335f2d,0.06173051,0.07492534,0.016518469,0.4121171,0.059756148,0.067692924,0.015466612,0.037838594,0.039169556,0.06330104,0.023171254,0.03410703,0.82621326,0.02690079,0.07403136,0.048384642,0.020304705,0.038317906,0.3515261,0.01954609,0.04075944,0.043862226,0.016925265,0.06377912
a37f3f9c5,0.074865686,0.06294527,0.118949508,0.4529015,0.057194066,0.178311872,0.124563194,0.89143648,0.054735792,0.089863188,0.17299716,0.176383006,0.0760248,0.035632404,0.10464992,0.051752936,0.45758724,0.079511488,0.0633315,0.075095428,0.2265794,0.095701772,0.111622,0.20435872
a381c3afc,0.060436726,0.050782836,0.066965132,0.22868808,0.049942482,0.30600988,0.2409089,0.62703872,0.037712864,0.12615268,0.41008654,0.89731446,0.1144733,0.032154148,0.083183848,0.039628422,0.035538406,0.12111677,0.045472294,0.047698612,0.30578738,0.049287388,0.05841992,0.46410056
a3ad6ae80,0.04886251,0.03252939,0.04366129,0.40093088,0.095659566,0.14992606,0.013407842,0.41090726,0.02709909,0.017647697,0.036589808,0.049127424,0.04068572,0.040106612,0.052197916,0.022772494,0.028982518,0.131279254,0.039314592,0.02472149,0.31030844,0.047798604,0.02690292,0.81561908
a3fc38c6f,0.01406324,0.023723636,0.007425845,0.08065206,0.055850756,0.035144942,0.008092059,0.023971704,0.025435478,0.014575974,0.003894326,0.042636024,0.010447265,0.016643217,0.92608146,0.024117875,0.009227303,0.013591366,0.047355438,0.005649255,0.02551919,0.10119449,0.013051244,0.00685236
a436c487d,0.055293846,0.06792894,0.05281682,0.21144236,0.096823526,0.37743018,0.153031934,0.24131994,0.06106798,0.22380152,0.18422017,0.47711478,0.135398,0.05751984,0.11220618,0.07088793,0.08255288,0.060030926,0.11665678,0.045016724,0.15315801,0.07421683,0.2724161,0.257329
a43e226d1,0.028840772,0.040685108,0.80950366,0.3562237,0.061881488,0.23840172,0.24121496,0.19851668,0.067863346,0.029466656,0.07061812,0.14092248,0.07201388,0.016375828,0.034536194,0.040635576,0.051069414,0.07585243,0.028783094,0.095752274,0.07033446,0.033666966,0.14836762,0.3378346
a45899ab3,0.0566803,0.084415388,0.033524552,0.170731,0.064585048,0.181434988,0.059235084,0.78383494,0.0519979,0.15481582,0.15214536,0.1363554,0.065948964,0.030670044,0.15760338,0.11285158,0.11162034,0.15283852,0.093312574,0.10033071,0.83246212,0.08300036,0.25835876,0.13948252
a45ffe729,0.053048992,0.10960972,0.10659219,0.42477594,0.040028796,0.35925128,0.033865922,0.16712628,0.07046051,0.081501644,0.025182918,0.21857636,0.133756172,0.029695476,0.157132828,0.130976272,0.044383312,0.038027284,0.62837314,0.24686276,0.23514478,0.030588698,0.052263964,0.157959032
a47b039ac,0.040998304,0.143442274,0.132778668,0.71485252,0.14365236,0.27937778,0.047970108,0.24568264,0.081049574,0.14043362,0.023351817,0.12840494,0.3652189,0.06004698,0.10317772,0.061764968,0.67755032,0.121942186,0.052784234,0.03958918,0.26324554,0.0995714,0.043621182,0.0738328
a4979223a,0.018451947,0.045629122,0.034134486,0.149795032,0.049254564,0.29515466,0.049916374,0.023112887,0.06323288,0.11382716,0.048772996,0.26296236,0.051977014,0.084160132,0.03512604,0.022295058,0.046291276,0.0341507,0.13144494,0.050260216,0.040086236,0.01959675,0.13438791,0.121536112
a4b6f8f47,0.041761738,0.24601124,0.59366016,0.57937588,0.04933054,0.26725674,0.22198072,0.23517976,0.04862991,0.114411866,0.059389084,0.157291448,0.1243628,0.057798308,0.093634564,0.3505667,0.080089652,0.24425418,0.073550034,0.184313608,0.071320676,0.069015414,0.08563614,0.38486254
a4bd9fea3,0.10642918,0.28153026,0.024322474,0.62465826,0.0403055,0.0557641,0.012605688,0.08636314,0.133471132,0.050458104,0.05985651,0.08295144,0.069617874,0.10110598,0.11629236,0.089376914,0.62370548,0.020989478,0.070481104,0.021080914,0.04779746,0.0493511,0.048497632,0.06497594
